Total_Time_hours,Total_Distance_km,Avg_Speed_kmh,Max_Speed_kmh,Elevation_Gain_m,Elevation_Loss_m,Elevation_Gain_per_km,Total_Fuel_Liters,Fuel_L_per_100km,Weight_kg,Num_Points,VehId,Trip
0.07788888888888888,0.8470400273619447,44.35235732009926,75.0,36.33180541992198,33.53212280273448,42.89266651668777,0.30308935643544255,35.7821763605902,1587.572,403,135,1377.0
0.201,2.6823526010689887,41.833333333333336,75.0,90.9213073730466,94.7812927246091,33.89610573077233,0.7046375282196397,26.269384865316475,1587.572,1014,135,1378.0
0.09491666666666666,1.268849218565474,35.8701030927835,58.0,67.42529602050797,34.61334533691428,53.138934897825884,0.33554477049023057,26.444810429846676,1587.572,485,135,1395.0
0.22580555555555556,2.3919644575557957,33.95106186518929,63.0,96.65195312499964,86.66876831054651,40.406935320336004,0.593110589510592,24.79596164721678,1587.572,1083,135,1406.0
0.16269444444444445,1.7260195926968447,27.114690721649485,53.0,53.468756103515716,51.881658935546966,30.97807019674248,0.46451728471942216,26.912631043407238,1587.572,776,135,1430.0
0.04022222222222222,0.30660219417890744,58.9041095890411,73.0,40.731121826172,34.80491333007819,132.84680475053847,0.19023368269840055,62.045766896043816,1587.572,219,135,1443.0
0.049805555555555554,1.011248604872236,39.870722433460074,59.0,36.59237670898443,19.808227539062557,36.185342093606764,0.1983761725584217,19.616953892706242,1587.572,263,135,1472.0
0.1899722222222222,1.6767068161126726,47.72052401746725,83.0,88.43502197265622,75.61593017578122,52.74328291793232,0.7204316033226654,42.96705878448897,1587.572,916,135,1480.0
0.20819444444444443,2.7774638067651463,37.826401446654614,74.0,92.78337707519609,90.16191711425859,33.40579158914727,0.6884076113251606,24.785475499208555,1587.572,1106,135,1483.0
0.043083333333333335,0.8344447940891649,39.908212560386474,56.0,35.12845764160147,17.906304931640477,42.09800083892405,0.19828360065155934,23.762338989482828,1587.572,207,135,1519.0
0.059333333333333335,0.500880885686412,31.037037037037038,58.0,34.110586547851625,14.961706542968813,68.10119436102288,0.21318238634762865,42.561493648431295,1587.572,270,135,1521.0
0.09394444444444444,1.270182507188575,40.15221987315011,65.0,46.61778259277344,48.827163696289034,36.7016411649042,0.34582763409033507,27.226609729950603,1587.572,473,135,1532.0
0.10625,1.399130568629312,40.710794297352344,63.0,60.09598388671884,19.855810546875034,42.952377164908306,0.38129564374432173,27.25232743058899,1587.572,491,135,1538.0
0.07930555555555556,1.1617657901877778,47.57881136950905,76.0,50.88333740234367,60.63260498046867,43.79827486064926,0.28927183472766815,24.8993245601519,1587.572,387,135,1540.0
0.029583333333333333,0.42730624833172154,44.50993377483444,60.0,20.842547607421807,17.12367553710942,48.77660387320514,0.119605534702187,27.990588756693345,1587.572,151,135,1542.0
0.09738888888888889,1.071754069595529,34.68138195777351,57.0,71.82180175781272,38.888528442383034,67.01332310771413,0.32374011741482683,30.206567588495716,1587.572,521,135,1543.0
0.04886111111111111,0.729695986851599,36.74273858921162,60.0,39.794863891601494,20.55702514648428,54.53622413808715,0.19931485634065255,27.314780392397576,1587.572,241,135,1546.0
0.17805555555555555,2.261770071130301,25.94375,47.0,70.79553222656276,61.09375000000014,31.300941298238715,0.4121335738084708,18.221727268789547,1587.572,800,135,1564.0
0.03775,0.49149446603636227,50.86138613861386,81.0,14.066723632812568,28.834149169921886,28.62030929107525,0.14029288405238288,28.544143168847718,1587.572,202,135,1569.0
0.1205,0.9399039521318814,34.684397163120565,64.0,52.362500000000125,54.2577026367189,55.710479651917616,0.3690519406132901,39.26485677352563,1587.572,564,135,1589.0
0.04236111111111111,0.6996096074940732,38.407407407407405,54.0,33.853256225585966,16.125595092773466,48.38878120448447,0.16929922892682656,24.199100057135905,1587.572,216,135,1611.0
0.07672222222222222,0.9646158460548635,50.183727034120736,71.0,50.109088134765614,58.470019531250045,51.94719570459514,0.3042646618093566,31.542573455925915,1587.572,381,135,1621.0
0.16494444444444445,2.3752002075539926,34.24004975124378,60.0,74.60327453613274,87.22201843261718,31.409257332862907,0.3559282948632884,14.985191300140013,1587.572,804,135,1624.0
0.24880555555555556,2.4985369872189693,36.38107202680067,73.0,89.16778259277348,94.2510650634766,35.68799783589471,0.6760274885066997,27.056933396017534,1587.572,1194,135,1637.0
0.09230555555555556,0.6208846179074109,39.18004338394794,75.0,33.943267822265796,31.228210449218977,54.66920397652301,0.32179426447731424,51.82835187025066,1587.572,461,135,1653.0
0.19091666666666668,2.2302565728720234,28.096662830840046,66.0,38.11999511718773,70.44067382812523,17.092201669020763,0.4396845933267918,19.71452964985934,1587.572,869,135,1657.0
0.15833333333333333,1.6953340287015561,30.350649350649352,66.0,69.89927673339844,30.175765991210938,41.23038619529969,0.48051103285323277,28.343148000235246,1587.572,770,135,1658.0
0.036555555555555556,0.3198369340515128,18.017543859649123,47.0,14.616537475586085,0.10510864257827279,45.69996745038818,0.1109570711560547,34.69176300263809,1587.572,171,135,1660.0
0.11988888888888889,1.369231498226486,36.1828125,62.0,55.937219238281386,64.94814453125014,40.85300353573137,0.31064423564416127,22.68748827692958,1587.572,640,135,1662.0
0.07063888888888889,0.8046916167527717,53.842696629213485,78.0,46.770532226562636,56.75765380859383,58.12230580368046,0.3274942089099003,40.69810124671866,1587.572,356,135,1664.0
0.21638888888888888,2.393259563963184,33.00394866732478,63.0,96.71053161621109,87.22862854003915,40.409545655825404,0.5489557818665308,22.937578110310458,1587.572,1013,135,1674.0
0.2441111111111111,1.987636035183754,38.632601351351354,75.0,118.62072753906222,89.04405212402318,59.67930015320732,0.834136241697396,41.96624668360278,1587.572,1184,135,1683.0
0.27375,3.3355981856652397,50.519499632082415,77.0,163.5928314208984,156.67117004394527,49.044525843652245,0.9797429674090736,29.37233182400467,1587.572,1359,135,1697.0
0.02386111111111111,0.11613530585810297,50.0390625,58.0,12.509490966796875,3.996398925781307,107.71479761788619,0.08454679193949007,72.8002490842806,1587.572,128,135,1708.0
0.03783333333333333,0.3853320351112359,41.90731707317073,69.0,14.409735107421852,16.890722656250034,37.39563232333412,0.13330465143573647,34.59474927830869,1587.572,205,135,1726.0
0.17447222222222222,2.0891871290613313,38.84615384615385,81.0,103.87500610351591,70.0842803955081,49.72029774574899,0.5948308538722761,28.471880072300305,1587.572,845,135,1749.0
0.143,1.3576201520726607,36.07814761215629,66.0,50.98215026855456,75.54294128417956,37.552588027454355,0.3718304850167697,27.388403483043543,1587.572,691,135,1750.0
0.16925,1.868963212443819,35.44640753828033,68.0,77.12225341796858,61.83538818359358,41.26472522545003,0.45173708532711365,24.170464261649713,1587.572,849,135,1771.0
0.1443888888888889,1.5943839805316866,28.61733931240658,65.0,71.19790344238277,28.220837402343733,44.6554307567993,0.4433782873881621,27.808752019717776,1587.572,669,135,1781.0
0.13658333333333333,1.3577640275634244,29.16114457831325,65.0,54.863360595703455,57.056811523437744,40.40713959270118,0.30565710648551736,22.51179883105567,1587.572,664,135,1789.0
0.157,2.227158857240807,26.172582619339046,54.0,63.552661132812545,60.14061279296885,28.53530673224943,0.44419654398011,19.944537972042923,1587.572,817,135,1827.0
0.04925,0.6161446983278132,32.778260869565216,55.0,33.937973022460824,13.186050415038892,55.081173488251764,0.1427009562311087,23.160299296316627,1587.572,230,135,1839.0
0.24241666666666667,3.011326435223646,29.764026402640265,66.0,109.73500671386708,102.52484741210927,36.44075429029907,0.6189099109968746,20.552733963261254,1587.572,1212,135,1845.0
0.2006111111111111,2.2766523999937496,41.85685071574642,72.0,91.3816711425784,93.85643310546902,40.13861366927568,0.6061880877556342,26.6262907660958,1587.572,978,135,1854.0
0.05825,0.37042136931322595,42.97979797979798,72.0,42.19047851562493,32.26701660156243,113.89860847889942,0.2177979406504663,58.79734774866559,1587.572,297,135,1861.0
0.17605555555555555,2.509377565042406,40.059701492537314,78.0,71.44774169921857,104.14033813476544,28.47229635529605,0.4692242155553516,18.698828828790546,1587.572,804,135,1862.0
0.06794444444444445,0.9128739763979362,56.23121387283237,77.0,45.760571289062796,54.977734375000296,50.12802694806478,0.2932857156894579,32.12773321096515,1587.572,346,135,1875.0
0.07772222222222222,0.8360611437798383,46.38578680203046,77.0,47.548168945312625,58.514233398437625,56.87164066774712,0.3057096890675806,36.565470281929976,1587.572,394,135,1893.0
0.08325,0.6469217658505494,45.4330900243309,79.0,42.400103759765614,41.822650146484364,65.5413158096783,0.2991833982307874,46.24723019443191,1587.572,411,135,1896.0
0.20997222222222223,2.2988650569115685,35.37226970560304,63.0,92.44134216308612,82.5598419189455,40.211730516830464,0.649649384473524,28.259570196186353,1587.572,1053,135,1923.0
0.10219444444444445,0.9295268714446809,31.11825726141079,56.0,44.43304443359355,48.14913940429673,47.80178583168362,0.25793224869234804,27.748767315512556,1587.572,482,135,1926.0
0.1733611111111111,1.7990687784330395,22.6215505913272,54.0,45.255346679687534,31.96625366210941,25.15487302219998,0.3617158509500745,20.10572665627177,1587.572,761,135,1928.0
0.09094444444444444,1.1864428175296684,41.03365384615385,70.0,27.62282714843758,29.48000488281258,23.28205518235761,0.2139369363204904,18.03179497229673,1587.572,416,135,1930.0
0.049694444444444444,0.43190917912083704,48.22568093385214,68.0,39.19835815429701,30.06487426757832,90.75602012924648,0.21432515262432114,49.6227362105584,1587.572,257,135,1931.0
0.035,0.2907955305493597,47.244565217391305,72.0,8.61861572265633,17.816461181640705,29.638061170934687,0.12897591527758734,44.352784595392855,1587.572,184,135,1932.0
0.09533333333333334,0.9687077533783742,26.40281030444965,54.0,36.118298339844046,21.595989990234614,37.28503071631383,0.25145219716107353,25.957487826863414,1587.572,427,135,1948.0
0.08325,0.8565466619785778,26.91731266149871,53.0,35.78415527343739,19.376165771484267,41.77723977206084,0.23952500535012283,27.964034650118496,1587.572,387,135,1950.0
0.15130555555555555,1.8414673455496027,63.99354005167959,84.0,104.4301452636721,125.4198303222658,56.71028895302185,0.6335368661586922,34.403915317304055,1587.572,774,135,1953.0
0.08022222222222222,1.048863274309871,30.67945205479452,54.0,37.27252197265628,22.26678466796878,35.5361112221045,0.20950763059426794,19.9747322387772,1587.572,365,135,1964.0
0.12125,1.7794865861469304,42.203866432337435,72.0,56.63866577148451,65.63387451171889,31.828655642818042,0.3688526387358121,20.72803704210425,1587.572,569,135,1982.0
0.24044444444444443,2.1033655646136826,38.111111111111114,74.0,90.4761260986333,93.31978454589887,43.01493169840437,0.6281100409611189,29.862143391915875,1587.572,1170,135,2025.0
0.0675,0.4978668626256201,48.09243697478992,78.0,42.34705810546865,48.31974487304683,85.05699271114631,0.20445927671924197,41.067058699383416,1587.572,357,135,2042.0
